525.015	1833.1
535	1810.7
545	1790.7
555.008	1772.7
564.994	1750.3
575.018	1732.8
585.020	1711.7
595.001	1692.6
605.008	1670.5
615.005	1652
624.995	1632
634.973	1611.1
645.03	1594.2
654.98	1572.2
664.983	1552.2
674.972	1534.6
685.031	1516.1
694.992	1511.6
705.038	1491.3
715.070	1452.5
724.958	1448
735.06	1434.8
744.806	1411
